timestamp,location_id,intersection_id,day_of_week,is_peak,is_holiday,vehicle_count,car_count,bus_count,truck_count,motorcycle_count,pedestrian_count,avg_speed_kmph,occupancy_percent,queue_length_m,signal_phase,signal_phase_duration_sec,travel_time_sec,incident_flag,weather,avg_wait_time_sec,road_capacity_veh_per_hour,incident_type
2023-01-19 07:15:00,HYDERABAD,H00605,Thursday,1,0,148,96,8,10,29,14,16.7,73.0,64,Yellow,6,415,0,Clear,14,1608,None
2023-01-19 07:30:00,HYDERABAD,H00605,Thursday,1,0,151,98,9,10,30,15,15.0,82.0,101,Red,47,467,0,Cloudy,27,1608,None
2023-01-19 07:45:00,HYDERABAD,H00605,Thursday,1,0,168,109,10,11,33,24,11.6,78.0,72,Green,54,563,0,Clear,15,1608,None
2023-01-19 09:00:00,HYDERABAD,H00605,Thursday,0,0,66,42,3,4,13,15,24.9,66.0,71,Yellow,6,249,0,LightRain,17,1608,None
2023-01-19 09:15:00,HYDERABAD,H00605,Thursday,0,0,93,60,5,6,18,9,27.7,45.0,62,Yellow,9,211,0,Cloudy,12,1608,None
2023-01-19 09:30:00,HYDERABAD,H00605,Thursday,0,0,103,66,6,7,20,19,20.3,61.0,47,Red,46,324,0,Clear,12,1608,None
2023-01-19 09:45:00,HYDERABAD,H00605,Thursday,0,0,59,38,3,4,11,24,26.2,41.0,46,Yellow,7,241,0,Fog,9,1608,None
2023-01-19 12:00:00,HYDERABAD,H00605,Thursday,0,0,126,81,7,8,25,25,30.4,71.0,59,Red,42,245,0,Clear,12,1608,None
2023-01-19 12:15:00,HYDERABAD,H00605,Thursday,0,0,46,29,2,3,9,13,27.4,72.0,85,Green,51,284,0,Clear,20,1608,None
2023-01-19 12:30:00,HYDERABAD,H00605,Thursday,0,0,114,74,6,7,22,9,25.5,62.0,73,Yellow,9,267,0,LightRain,17,1608,None
2023-01-19 12:45:00,HYDERABAD,H00605,Thursday,0,0,79,51,4,5,15,25,24.4,37.0,37,Red,64,255,0,Clear,10,1608,None
2023-01-19 17:00:00,HYDERABAD,H00605,Thursday,1,0,184,119,11,12,36,11,19.2,79.0,82,Green,40,383,0,LightRain,17,1608,None
2023-01-19 17:15:00,HYDERABAD,H00605,Thursday,1,0,179,116,10,12,35,20,8.7,84.0,74,Red,50,788,0,Fog,15,1608,None
2023-01-19 17:30:00,HYDERABAD,H00605,Thursday,1,0,143,92,8,10,28,9,13.7,61.0,48,Green,41,468,0,LightRain,13,1608,None
2023-01-19 17:45:00,HYDERABAD,H00605,Thursday,1,0,167,108,10,11,33,9,11.0,76.0,60,Red,87,595,0,Clear,12,1608,None
2023-01-19 20:00:00,HYDERABAD,H00605,Thursday,0,0,58,37,3,4,11,10,24.1,64.0,77,Green,39,269,0,Clear,16,1608,None
2023-01-19 20:15:00,HYDERABAD,H00605,Thursday,0,0,129,83,7,9,25,2,25.9,74.0,83,Green,37,302,0,Fog,19,1608,None
2023-01-19 20:30:00,HYDERABAD,H00605,Thursday,0,0,50,32,3,3,10,12,33.3,62.0,50,Yellow,7,196,0,Fog,10,1608,None
2023-01-19 20:45:00,HYDERABAD,H00605,Thursday,0,0,61,39,3,4,12,24,19.0,44.0,52,Green,56,306,0,Clear,12,1608,None
2023-01-19 07:00:00,PUNE,P00704,Thursday,1,0,160,104,9,11,32,12,19.1,93.0,100,Red,86,417,0,Clear,28,1266,None
2023-01-19 07:15:00,PUNE,P00704,Thursday,1,0,126,81,7,8,25,9,19.5,73.0,80,Red,69,351,0,HeavyRain,21,1266,None
2023-01-19 07:30:00,PUNE,P00704,Thursday,1,0,176,114,10,12,35,14,19.9,100.0,119,Green,48,401,0,HeavyRain,24,1266,None
2023-01-19 07:45:00,PUNE,P00704,Thursday,1,0,134,87,8,9,26,21,11.3,91.0,72,Green,51,641,0,Clear,18,1266,None
2023-01-19 09:00:00,PUNE,P00704,Thursday,0,0,57,37,3,3,11,25,27.4,41.0,34,Yellow,7,194,0,Clear,7,1266,None
2023-01-19 09:15:00,PUNE,P00704,Thursday,0,0,117,76,7,8,23,4,21.7,32.0,49,Green,52,278,0,HeavyRain,14,1266,None
2023-01-19 09:30:00,PUNE,P00704,Thursday,0,0,88,57,5,6,17,12,27.0,60.0,79,Red,62,235,0,LightRain,23,1266,None
2023-01-19 09:45:00,PUNE,P00704,Thursday,0,0,86,55,5,6,17,8,22.0,44.0,42,Red,69,271,0,Clear,10,1266,None
2023-01-19 12:00:00,PUNE,P00704,Thursday,0,0,115,74,6,8,23,21,34.3,59.0,50,Green,57,192,0,Clear,13,1266,None
2023-01-19 12:15:00,PUNE,P00704,Thursday,0,0,77,50,4,5,15,14,31.3,51.0,59,Red,71,212,0,Fog,11,1266,None
2023-01-19 12:30:00,PUNE,P00704,Thursday,0,0,98,63,5,6,19,15,30.9,41.0,28,Red,85,196,0,Fog,6,1266,None
2023-01-19 12:45:00,PUNE,P00704,Thursday,0,0,96,62,5,6,19,13,32.5,57.0,53,Yellow,6,202,0,Fog,12,1266,None
2023-01-19 17:00:00,PUNE,P00704,Thursday,1,0,190,123,11,13,38,13,18.0,85.0,81,Red,60,405,0,Fog,19,1266,None
2023-01-19 17:15:00,PUNE,P00704,Thursday,1,0,179,116,10,12,35,15,14.0,73.0,58,Green,45,477,0,Fog,12,1266,None
2023-01-19 17:30:00,PUNE,P00704,Thursday,1,0,130,84,7,9,26,5,10.6,96.0,77,Green,40,710,0,Fog,23,1266,None
2023-01-19 17:45:00,PUNE,P00704,Thursday,1,0,198,128,11,13,39,20,18.9,69.0,73,Red,43,357,0,HeavyRain,15,1266,None
2023-01-19 20:00:00,PUNE,P00704,Thursday,0,0,120,78,7,8,24,10,33.2,70.0,54,Yellow,10,235,0,LightRain,15,1266,None
2023-01-19 20:15:00,PUNE,P00704,Thursday,0,0,52,33,3,3,10,5,26.7,30.0,46,Yellow,10,208,0,Clear,12,1266,None
2023-01-19 20:30:00,PUNE,P00704,Thursday,0,0,69,44,4,4,13,14,23.5,29.0,40,Green,60,231,0,HeavyRain,9,1266,None
2023-01-19 20:45:00,PUNE,P00704,Thursday,0,0,61,39,3,4,12,3,28.4,44.0,36,Green,41,214,0,Clear,8,1266,None
2023-01-19 07:00:00,AHMEDABAD,A00802,Thursday,1,0,122,79,7,8,24,14,13.2,88.0,98,Green,55,562,0,Fog,27,1437,None
2023-01-19 07:15:00,AHMEDABAD,A00802,Thursday,1,0,114,74,6,7,22,19,13.9,84.0,104,Yellow,9,511,0,Clear,22,1437,None
2023-01-19 07:30:00,AHMEDABAD,A00802,Thursday,1,0,154,100,9,10,30,9,9.4,91.0,87,Yellow,7,766,0,Clear,25,1437,None
2023-01-19 07:45:00,AHMEDABAD,A00802,Thursday,1,0,129,83,7,9,25,8,14.4,92.0,73,Red,86,495,0,Clear,15,1437,None
2023-01-19 09:00:00,AHMEDABAD,A00802,Thursday,0,0,106,68,6,7,21,18,23.2,41.0,26,Green,52,276,0,LightRain,6,1437,None
2023-01-19 09:15:00,AHMEDABAD,A00802,Thursday,0,0,82,53,4,5,16,9,31.5,33.0,50,Yellow,7,193,0,Fog,11,1437,None
2023-01-19 09:30:00,AHMEDABAD,A00802,Thursday,0,0,100,65,6,7,20,10,27.6,57.0,49,Yellow,8,253,0,Clear,10,1437,None
2023-01-19 09:45:00,AHMEDABAD,A00802,Thursday,0,0,46,29,2,3,9,4,32.8,67.0,82,Red,43,230,0,Clear,17,1437,None
2023-01-19 12:00:00,AHMEDABAD,A00802,Thursday,0,0,39,25,2,2,7,15,32.1,47.0,47,Green,40,193,0,LightRain,11,1437,None
2023-01-19 12:15:00,AHMEDABAD,A00802,Thursday,0,0,40,26,2,2,8,12,31.1,46.0,51,Yellow,10,182,0,Clear,12,1437,None
2023-01-19 12:30:00,AHMEDABAD,A00802,Thursday,0,0,96,62,5,6,19,18,34.0,69.0,85,Green,45,197,0,Clear,20,1437,None
2023-01-19 12:45:00,AHMEDABAD,A00802,Thursday,0,0,51,33,3,3,10,21,26.5,30.0,13,Red,64,224,0,Fog,3,1437,None
2023-01-19 17:00:00,AHMEDABAD,A00802,Thursday,1,0,148,96,8,10,29,12,16.3,69.0,87,Yellow,10,410,0,Clear,18,1437,None
2023-01-19 17:15:00,AHMEDABAD,A00802,Thursday,1,0,178,115,10,12,35,14,13.4,81.0,88,Red,88,537,0,Cloudy,17,1437,None
2023-01-19 17:30:00,AHMEDABAD,A00802,Thursday,1,0,124,80,7,8,24,18,15.5,78.0,92,Green,52,424,0,Cloudy,26,1437,None
2023-01-19 17:45:00,AHMEDABAD,A00802,Thursday,1,0,111,72,6,7,22,8,11.6,91.0,86,Green,35,643,0,Fog,24,1437,None
2023-01-19 20:00:00,AHMEDABAD,A00802,Thursday,0,0,54,35,3,3,10,17,25.6,56.0,45,Red,57,262,0,LightRain,11,1437,None
2023-01-19 20:15:00,AHMEDABAD,A00802,Thursday,0,0,85,55,5,5,17,11,29.4,46.0,62,Yellow,6,211,0,LightRain,14,1437,None
2023-01-19 20:30:00,AHMEDABAD,A00802,Thursday,0,0,46,29,2,3,9,21,30.6,61.0,43,Red,60,227,0,LightRain,11,1437,None
2023-01-19 20:45:00,AHMEDABAD,A00802,Thursday,0,0,44,28,2,3,8,8,25.7,51.0,55,Yellow,10,269,0,Clear,15,1437,None
2023-01-20 07:00:00,DELHI,D00101,Friday,1,0,200,130,12,14,40,19,18.8,78.0,82,Red,89,373,0,Clear,22,2019,None
2023-01-20 07:15:00,DELHI,D00101,Friday,1,0,187,121,11,13,37,7,10.8,81.0,98,Green,30,662,0,Clear,25,2019,None
2023-01-20 07:30:00,DELHI,D00101,Friday,1,0,165,107,9,11,33,23,14.8,71.0,66,Green,58,445,0,Clear,15,2019,None
2023-01-20 07:45:00,DELHI,D00101,Friday,1,0,212,137,12,14,42,25,18.8,73.0,92,Red,71,345,0,Clear,24,2019,None
2023-01-20 09:00:00,DELHI,D00101,Friday,0,0,73,47,4,5,14,6,24.2,42.0,36,Red,41,222,0,Fog,9,2019,None
2023-01-20 09:15:00,DELHI,D00101,Friday,0,0,85,55,5,5,17,13,24.5,61.0,45,Red,66,249,0,HeavyRain,12,2019,None
2023-01-20 09:30:00,DELHI,D00101,Friday,0,0,56,36,3,3,11,9,19.3,64.0,79,Green,57,320,0,Fog,16,2019,None
2023-01-20 09:45:00,DELHI,D00101,Friday,0,0,52,33,3,3,10,16,23.4,37.0,29,Green,30,244,0,Clear,7,2019,None
2023-01-20 12:00:00,DELHI,D00101,Friday,0,0,123,79,7,8,24,15,34.7,45.0,39,Green,51,201,0,Clear,10,2019,None
2023-01-20 12:15:00,DELHI,D00101,Friday,0,0,75,48,4,5,15,22,31.8,63.0,45,Yellow,6,236,0,Cloudy,11,2019,None
2023-01-20 12:30:00,DELHI,D00101,Friday,0,0,66,42,3,4,13,10,25.9,60.0,57,Green,53,281,0,Fog,14,2019,None
2023-01-20 12:45:00,DELHI,D00101,Friday,0,0,58,37,3,4,11,14,22.1,49.0,37,Green,37,294,0,Clear,10,2019,None
2023-01-20 17:00:00,DELHI,D00101,Friday,1,0,181,117,10,12,36,12,17.6,83.0,94,Green,54,396,0,Fog,19,2019,None
2023-01-20 17:15:00,DELHI,D00101,Friday,1,0,217,141,13,15,43,3,12.1,82.0,64,Red,70,583,0,Fog,15,2019,None
2023-01-20 17:30:00,DELHI,D00101,Friday,1,0,195,126,11,13,39,14,12.5,100.0,110,Red,54,623,0,Fog,30,2019,None
2023-01-20 17:45:00,DELHI,D00101,Friday,1,0,169,109,10,11,33,24,18.4,68.0,63,Green,30,386,0,Clear,16,2019,None
2023-01-20 20:00:00,DELHI,D00101,Friday,0,0,56,36,3,3,11,5,30.2,45.0,36,Red,66,214,0,Fog,8,2019,None
2023-01-20 20:15:00,DELHI,D00101,Friday,0,0,57,37,3,3,11,17,24.7,42.0,58,Red,86,238,0,Clear,12,2019,None
2023-01-20 20:30:00,DELHI,D00101,Friday,0,0,93,60,5,6,18,5,30.6,63.0,76,Red,54,236,0,Fog,15,2019,None
2023-01-20 20:45:00,DELHI,D00101,Friday,0,0,99,64,5,6,19,10,27.3,54.0,40,Green,45,228,0,HeavyRain,9,2019,None
2023-01-20 07:00:00,MUMBAI,M00201,Friday,1,0,218,141,13,15,43,25,15.7,89.0,85,Green,49,466,0,Clear,24,1781,None
2023-01-20 07:15:00,MUMBAI,M00201,Friday,1,0,245,159,14,17,49,10,16.0,95.0,102,Yellow,10,458,0,Fog,23,1781,None
2023-01-20 07:30:00,MUMBAI,M00201,Friday,1,0,171,111,10,11,34,8,15.0,71.0,51,Red,66,427,0,Clear,13,1781,None
2023-01-20 07:45:00,MUMBAI,M00201,Friday,1,0,189,122,11,13,37,2,19.7,91.0,102,Red,45,398,0,Clear,21,1781,None
2023-01-20 09:00:00,MUMBAI,M00201,Friday,0,0,76,49,4,5,15,15,18.6,24.0,22,Green,30,288,0,Clear,5,1781,None
2023-01-20 09:15:00,MUMBAI,M00201,Friday,0,0,127,82,7,8,25,21,32.6,43.0,23,Red,61,188,0,Clear,6,1781,None
2023-01-20 09:30:00,MUMBAI,M00201,Friday,0,0,131,85,7,9,26,21,29.8,54.0,53,Red,63,200,0,Fog,13,1781,None
2023-01-20 09:45:00,MUMBAI,M00201,Friday,0,0,66,42,3,4,13,8,25.4,55.0,39,Green,31,246,0,Fog,9,1781,None
2023-01-20 12:00:00,MUMBAI,M00201,Friday,0,0,100,65,6,7,20,17,21.8,64.0,52,Green,33,294,0,Cloudy,13,1781,None
2023-01-20 12:15:00,MUMBAI,M00201,Friday,0,0,154,100,9,10,30,10,29.5,47.0,61,Yellow,8,232,0,Clear,13,1781,None
2023-01-20 12:30:00,MUMBAI,M00201,Friday,0,0,65,42,3,4,13,19,24.7,35.0,31,Yellow,9,209,0,LightRain,6,1781,None
2023-01-20 12:45:00,MUMBAI,M00201,Friday,0,0,132,85,7,9,26,10,32.6,58.0,78,Green,44,223,0,Clear,17,1781,None
2023-01-20 17:00:00,MUMBAI,M00201,Friday,1,0,240,156,14,16,48,12,16.3,93.0,109,Red,77,438,0,Fog,30,1781,None
2023-01-20 17:15:00,MUMBAI,M00201,Friday,1,0,195,126,11,13,39,12,16.8,66.0,55,Yellow,5,387,0,Fog,13,1781,None
2023-01-20 17:30:00,MUMBAI,M00201,Friday,1,0,166,107,9,11,33,21,17.8,65.0,83,Yellow,8,356,0,Fog,21,1781,None
2023-01-20 17:45:00,MUMBAI,M00201,Friday,1,0,239,155,14,16,47,6,8.8,81.0,87,Red,89,752,0,Clear,19,1781,None
2023-01-20 20:00:00,MUMBAI,M00201,Friday,0,0,87,56,5,6,17,6,25.1,63.0,73,Yellow,10,267,0,Cloudy,19,1781,None
2023-01-20 20:15:00,MUMBAI,M00201,Friday,0,0,141,91,8,9,28,6,26.1,68.0,82,Red,75,286,0,Fog,17,1781,None
2023-01-20 20:30:00,MUMBAI,M00201,Friday,0,0,102,66,6,7,20,10,22.0,54.0,35,Green,39,262,0,Clear,9,1781,None
2023-01-20 20:45:00,MUMBAI,M00201,Friday,0,0,58,37,3,4,11,16,23.3,43.0,63,Green,38,266,0,Cloudy,13,1781,None
2023-01-20 07:00:00,BANGALORE,B00301,Friday,1,0,211,137,12,14,42,18,17.1,89.0,108,Green,36,452,0,Clear,28,1659,None
2023-01-20 07:15:00,BANGALORE,B00301,Friday,1,0,261,169,15,18,52,13,11.6,92.0,76,Yellow,10,621,0,Clear,21,1659,None
2023-01-20 07:30:00,BANGALORE,B00301,Friday,1,0,260,169,15,18,52,12,10.2,80.0,68,Yellow,7,681,0,Clear,18,1659,None
2023-01-20 07:45:00,BANGALORE,B00301,Friday,1,0,214,139,12,14,42,8,13.6,93.0,78,Red,87,563,0,HeavyRain,19,1659,None
2023-01-20 09:00:00,BANGALORE,B00301,Friday,0,0,68,44,4,4,13,3,24.7,47.0,37,Red,50,241,0,HeavyRain,8,1659,None
2023-01-20 09:15:00,BANGALORE,B00301,Friday,0,0,141,91,8,9,28,25,27.3,48.0,48,Red,55,209,0,LightRain,13,1659,None
2023-01-20 09:30:00,BANGALORE,B00301,Friday,0,0,92,59,5,6,18,25,22.7,77.0,94,Green,35,306,0,Clear,19,1659,None
2023-01-20 09:45:00,BANGALORE,B00301,Friday,0,0,121,78,7,8,24,3,30.0,38.0,44,Red,47,202,0,Clear,12,1659,None
2023-01-20 12:00:00,BANGALORE,B00301,Friday,0,0,100,65,6,7,20,17,24.7,37.0,43,Green,48,244,0,Fog,12,1659,None
2023-01-20 12:15:00,BANGALORE,B00301,Friday,0,0,114,74,6,7,22,2,21.5,34.0,31,Yellow,9,261,0,Fog,9,1659,None
2023-01-20 12:30:00,BANGALORE,B00301,Friday,0,0,114,74,6,7,22,11,29.7,72.0,88,Red,71,255,0,LightRain,17,1659,None
2023-01-20 12:45:00,BANGALORE,B00301,Friday,0,0,65,42,3,4,13,10,32.2,57.0,45,Yellow,5,207,0,Fog,12,1659,None
2023-01-20 17:00:00,BANGALORE,B00301,Friday,1,0,235,152,14,16,47,21,9.7,80.0,98,Yellow,10,690,0,Fog,22,1659,None
2023-01-20 17:15:00,BANGALORE,B00301,Friday,1,0,218,141,13,15,43,12,13.6,91.0,81,Red,78,534,0,Fog,20,1659,None
2023-01-20 17:30:00,BANGALORE,B00301,Friday,1,0,219,142,13,15,43,2,15.4,97.0,80,Red,89,489,0,Cloudy,16,1659,None
2023-01-20 17:45:00,BANGALORE,B00301,Friday,1,0,201,130,12,14,40,21,19.9,78.0,77,Green,34,346,0,Cloudy,21,1659,None
2023-01-20 20:00:00,BANGALORE,B00301,Friday,0,0,117,76,7,8,23,22,26.4,61.0,65,Red,86,272,0,LightRain,13,1659,None
2023-01-20 20:15:00,BANGALORE,B00301,Friday,0,0,103,66,6,7,20,21,24.4,46.0,56,Red,41,273,0,Clear,16,1659,None
2023-01-20 20:30:00,BANGALORE,B00301,Friday,0,0,64,41,3,4,12,18,20.7,46.0,38,Green,58,309,0,Clear,9,1659,None
2023-01-20 20:45:00,BANGALORE,B00301,Friday,0,0,71,46,4,4,14,8,34.0,39.0,34,Yellow,9,175,0,Fog,9,1659,None
2023-01-20 07:00:00,CHENNAI,C00404,Friday,1,0,212,137,12,14,42,8,12.1,88.0,73,Yellow,6,598,0,Clear,21,1761,None
2023-01-20 07:15:00,CHENNAI,C00404,Friday,1,0,148,96,8,10,29,24,13.2,75.0,93,Green,60,515,0,Fog,24,1761,None
2023-01-20 07:30:00,CHENNAI,C00404,Friday,1,0,179,116,10,12,35,10,12.4,88.0,77,Red,80,556,0,Clear,20,1761,None
2023-01-20 07:45:00,CHENNAI,C00404,Friday,1,0,173,112,10,12,34,11,19.9,77.0,89,Red,78,372,0,Fog,24,1761,None
2023-01-20 09:00:00,CHENNAI,C00404,Friday,0,0,75,48,4,5,15,11,30.9,42.0,35,Yellow,7,202,0,Clear,8,1761,None
2023-01-20 09:15:00,CHENNAI,C00404,Friday,0,0,96,62,5,6,19,10,25.6,36.0,23,Yellow,10,202,0,Fog,4,1761,None
2023-01-20 09:30:00,CHENNAI,C00404,Friday,0,0,113,73,6,7,22,9,21.1,36.0,33,Green,46,276,0,HeavyRain,9,1761,None
2023-01-20 09:45:00,CHENNAI,C00404,Friday,0,0,70,45,4,4,14,4,21.9,62.0,63,Green,55,292,0,Clear,13,1761,None
2023-01-20 12:00:00,CHENNAI,C00404,Friday,0,0,103,66,6,7,20,13,28.2,55.0,51,Yellow,10,249,0,Fog,11,1761,None
2023-01-20 12:15:00,CHENNAI,C00404,Friday,0,0,45,29,2,3,9,8,27.5,70.0,73,Green,34,274,0,Fog,16,1761,None
2023-01-20 12:30:00,CHENNAI,C00404,Friday,0,0,103,66,6,7,20,19,30.1,68.0,69,Yellow,10,249,0,LightRain,17,1761,None
2023-01-20 12:45:00,CHENNAI,C00404,Friday,0,0,80,52,4,5,16,20,32.9,41.0,48,Yellow,9,176,0,Cloudy,10,1761,None
2023-01-20 17:00:00,CHENNAI,C00404,Friday,1,0,172,111,10,12,34,6,8.5,76.0,96,Yellow,10,801,0,Clear,20,1761,None
2023-01-20 17:15:00,CHENNAI,C00404,Friday,1,0,206,133,12,14,41,12,21.7,65.0,60,Red,82,317,0,Fog,16,1761,None
2023-01-20 17:30:00,CHENNAI,C00404,Friday,1,0,170,110,10,11,34,14,17.6,69.0,49,Yellow,10,377,0,HeavyRain,12,1761,None
2023-01-20 17:45:00,CHENNAI,C00404,Friday,1,0,196,127,11,13,39,14,11.9,70.0,83,Red,55,544,0,Clear,24,1761,None
2023-01-20 20:00:00,CHENNAI,C00404,Friday,0,0,112,72,6,7,22,20,33.7,54.0,56,Green,60,209,0,Fog,16,1761,None
2023-01-20 20:15:00,CHENNAI,C00404,Friday,0,0,81,52,4,5,16,15,27.4,27.0,30,Green,56,200,0,Fog,7,1761,None
2023-01-20 20:30:00,CHENNAI,C00404,Friday,0,0,127,82,7,8,25,24,31.6,56.0,45,Red,66,192,0,Clear,11,1761,None
2023-01-20 20:45:00,CHENNAI,C00404,Friday,0,0,103,66,6,7,20,8,25.1,52.0,60,Red,42,233,0,Fog,17,1761,None
2023-01-20 07:00:00,KOLKATA,K00502,Friday,1,0,160,104,9,11,32,21,11.9,100.0,91,Green,33,635,0,Clear,21,1373,None
2023-01-20 07:15:00,KOLKATA,K00502,Friday,1,0,176,114,10,12,35,17,16.1,90.0,91,Red,70,470,0,HeavyRain,23,1373,None
2023-01-20 07:30:00,KOLKATA,K00502,Friday,1,0,154,100,9,10,30,12,13.1,86.0,72,Yellow,10,540,0,Clear,15,1373,None
2023-01-20 07:45:00,KOLKATA,K00502,Friday,1,0,196,127,11,13,39,21,14.7,99.0,110,Red,83,504,0,Clear,26,1373,None
2023-01-20 09:00:00,KOLKATA,K00502,Friday,0,0,64,41,3,4,12,25,25.8,40.0,52,Green,45,250,0,Fog,13,1373,None
2023-01-20 09:15:00,KOLKATA,K00502,Friday,0,0,139,90,8,9,27,16,23.0,64.0,59,Green,41,296,0,Clear,12,1373,None
2023-01-20 09:30:00,KOLKATA,K00502,Friday,0,0,81,52,4,5,16,12,32.5,28.0,46,Green,48,160,0,Clear,13,1373,None
2023-01-20 09:45:00,KOLKATA,K00502,Friday,0,0,76,49,4,5,15,4,24.3,68.0,66,Red,71,297,0,HeavyRain,18,1373,None
2023-01-20 12:00:00,KOLKATA,K00502,Friday,0,0,142,92,8,9,28,12,25.3,36.0,42,Yellow,10,250,0,Clear,10,1373,None
2023-01-20 12:15:00,KOLKATA,K00502,Friday,0,0,134,87,8,9,26,18,24.5,59.0,40,Green,49,243,0,Clear,8,1373,None
2023-01-20 12:30:00,KOLKATA,K00502,Friday,0,0,99,64,5,6,19,3,21.2,33.0,30,Red,42,235,0,Fog,7,1373,None
2023-01-20 12:45:00,KOLKATA,K00502,Friday,0,0,64,41,3,4,12,25,35.6,48.0,55,Yellow,6,167,0,Fog,12,1373,None
2023-01-20 17:00:00,KOLKATA,K00502,Friday,1,0,236,153,14,16,47,25,10.6,78.0,93,Green,55,616,0,LightRain,26,1373,None
2023-01-20 17:15:00,KOLKATA,K00502,Friday,1,0,174,113,10,12,34,24,18.4,89.0,93,Red,68,426,0,HeavyRain,18,1373,None
2023-01-20 17:30:00,KOLKATA,K00502,Friday,1,0,159,103,9,11,31,22,20.7,72.0,66,Green,39,316,0,LightRain,14,1373,None
2023-01-20 17:45:00,KOLKATA,K00502,Friday,1,0,182,118,10,12,36,6,9.3,85.0,77,Yellow,10,724,0,Fog,22,1373,None
2023-01-20 20:00:00,KOLKATA,K00502,Friday,0,0,115,74,6,8,23,18,21.7,43.0,33,Green,58,262,0,Clear,7,1373,None
2023-01-20 20:15:00,KOLKATA,K00502,Friday,0,0,144,93,8,10,28,15,22.8,25.0,7,Red,64,253,0,LightRain,1,1373,None
2023-01-20 20:30:00,KOLKATA,K00502,Friday,0,0,90,58,5,6,18,3,19.8,35.0,21,Green,47,305,0,Clear,5,1373,None
2023-01-20 20:45:00,KOLKATA,K00502,Friday,0,0,144,93,8,10,28,16,25.4,35.0,40,Green,54,208,0,Clear,9,1373,None
2023-01-20 07:00:00,HYDERABAD,H00601,Friday,1,0,214,139,12,14,42,2,12.0,82.0,98,Green,50,598,0,Fog,24,1839,None
2023-01-20 07:15:00,HYDERABAD,H00601,Friday,1,0,169,109,10,11,33,8,15.9,88.0,105,Yellow,5,455,0,Clear,22,1839,None
2023-01-20 07:30:00,HYDERABAD,H00601,Friday,1,0,214,139,12,14,42,6,13.3,74.0,73,Yellow,10,516,0,Clear,18,1839,None
2023-01-20 07:45:00,HYDERABAD,H00601,Friday,1,0,172,111,10,12,34,11,13.8,92.0,91,Red,75,513,0,Clear,24,1839,None
2023-01-20 09:00:00,HYDERABAD,H00601,Friday,0,0,77,50,4,5,15,22,33.5,37.0,53,Green,51,185,0,Fog,13,1839,None
2023-01-20 09:15:00,HYDERABAD,H00601,Friday,0,0,124,80,7,8,24,4,28.3,47.0,61,Yellow,8,234,0,Fog,16,1839,None
2023-01-20 09:30:00,HYDERABAD,H00601,Friday,0,0,75,48,4,5,15,19,20.7,64.0,53,Yellow,9,324,0,LightRain,15,1839,None
2023-01-20 09:45:00,HYDERABAD,H00601,Friday,0,0,97,63,5,6,19,3,21.9,38.0,44,Red,42,276,0,Fog,12,1839,None
2023-01-20 12:00:00,HYDERABAD,H00601,Friday,0,0,74,48,4,5,14,20,24.4,67.0,55,Yellow,9,281,0,Clear,15,1839,None
2023-01-20 12:15:00,HYDERABAD,H00601,Friday,0,0,74,48,4,5,14,7,18.7,69.0,60,Red,82,340,0,Clear,15,1839,None
2023-01-20 12:30:00,HYDERABAD,H00601,Friday,0,0,78,50,4,5,15,9,28.0,31.0,25,Red,59,222,0,Cloudy,5,1839,None
2023-01-20 12:45:00,HYDERABAD,H00601,Friday,0,0,122,79,7,8,24,3,22.4,69.0,79,Yellow,6,323,0,Fog,21,1839,None
2023-01-20 17:00:00,HYDERABAD,H00601,Friday,1,0,140,91,8,9,28,13,18.2,92.0,102,Yellow,7,430,0,Clear,27,1839,None
2023-01-20 17:15:00,HYDERABAD,H00601,Friday,1,0,191,124,11,13,38,2,21.1,98.0,80,Red,59,368,0,LightRain,23,1839,None
2023-01-20 17:30:00,HYDERABAD,H00601,Friday,1,0,194,126,11,13,38,21,10.0,73.0,83,Green,30,677,0,Cloudy,20,1839,None
2023-01-20 17:45:00,HYDERABAD,H00601,Friday,1,0,184,119,11,12,36,8,12.3,69.0,57,Green,35,543,0,LightRain,15,1839,None
2023-01-20 20:00:00,HYDERABAD,H00601,Friday,0,0,124,80,7,8,24,25,35.0,26.0,31,Green,36,145,0,LightRain,7,1839,None
2023-01-20 20:15:00,HYDERABAD,H00601,Friday,0,0,126,81,7,8,25,12,19.8,67.0,78,Yellow,5,341,0,Cloudy,22,1839,None
2023-01-20 20:30:00,HYDERABAD,H00601,Friday,0,0,114,74,6,7,22,11,24.7,40.0,47,Red,81,236,0,Fog,10,1839,None
2023-01-20 20:45:00,HYDERABAD,H00601,Friday,0,0,74,48,4,5,14,6,19.3,28.0,39,Green,44,277,0,Fog,9,1839,None
2023-01-20 07:00:00,PUNE,P00705,Friday,1,0,139,90,8,9,27,4,8.4,77.0,72,Green,31,771,0,LightRain,21,1525,None
2023-01-20 07:15:00,PUNE,P00705,Friday,1,0,136,88,8,9,27,20,20.4,76.0,58,Green,39,340,0,Cloudy,14,1525,None
2023-01-20 07:30:00,PUNE,P00705,Friday,1,0,166,107,9,11,33,15,12.1,69.0,66,Yellow,6,560,0,Cloudy,18,1525,None
2023-01-20 07:45:00,PUNE,P00705,Friday,1,0,182,118,10,12,36,10,16.3,80.0,82,Yellow,8,450,0,Fog,16,1525,None
